ParcelNumber,CurrentAssessedValue,OBJECTID,st_number,st_name,st_unit,LEGALDESCR,LOTSQFT
160131110,179500,41341445,1800,JEFFERSON PARK AVE,125,BLDG D UNIT 125 1800 JPA CONDO,0
160131101,174400,41341446,1800,JEFFERSON PARK AVE,124,BLDG D UNIT 124 1800 JPA CONDO,0
160131100,159900,41341447,1800,JEFFERSON PARK AVE,115,BLDG D UNIT 115 1800 JPA CONDO,0
160131140,174300,41341448,1800,JEFFERSON PARK AVE,128,BLDG D UNIT 128 1800 JPA CONDO,0
160131150,162100,41341449,1800,JEFFERSON PARK AVE,129,BLDG D UNIT 129 1800 JPA CONDO,0
160131160,135100,41341450,1800,JEFFERSON PARK AVE,130,BLDG D UNIT 130 1800 JPA CONDO,0
160131170,172600,41341451,1800,JEFFERSON PARK AVE,131,BLDG D UNIT 131 1800 JPA CONDO,0
160131180,179500,41341452,1800,JEFFERSON PARK AVE,132,BLDG D UNIT 132 1800 JPA CONDO,0
160131190,174400,41341453,1800,JEFFERSON PARK AVE,133,BLDG D UNIT 133 1800 JPA CONDO,0
160131240,170000,41341454,1800,JEFFERSON PARK AVE,138,BLDG D UNIT 138 1800 JPA CONDO,0
160131201,159200,41341455,1800,JEFFERSON PARK AVE,134,BLDG D UNIT 134 1800 JPA CONDO,0
160131200,168200,41341456,1800,JEFFERSON PARK AVE,116,BLDG D UNIT 116 1800 JPA CONDO,0
160131220,189200,41341457,1800,JEFFERSON PARK AVE,136,BLDG D UNIT 136 1800 JPA CONDO,0
160131230,176300,41341458,1800,JEFFERSON PARK AVE,137,BLDG D UNIT 137 1800 JPA CONDO,0
160131210,172600,41341459,1800,JEFFERSON PARK AVE,135,BLDG D UNIT 135 1800 JPA CONDO,0
160131300,168600,41341460,1800,JEFFERSON PARK AVE,117,BLDG D UNIT 117 1800 JPA CONDO,0
160131400,168600,41341461,1800,JEFFERSON PARK AVE,118,BLDG D UNIT 118 1800 JPA CONDO,0
160131500,172500,41341462,1800,JEFFERSON PARK AVE,119,BLDG D UNIT 119 1800 JPA CONDO,0
160131600,174400,41341463,1800,JEFFERSON PARK AVE,120,BLDG D UNIT 120 1800 JPA CONDO,0
160131700,179500,41341464,1800,JEFFERSON PARK AVE,121,BLDG D UNIT 121 1800 JPA CONDO,0
160131800,172600,41341465,1800,JEFFERSON PARK AVE,122,BLDG D UNIT 122 1800 JPA CONDO,0
160128290,199500,41341466,1800,JEFFERSON PARK AVE,29,BLDG A UNIT 29 1800 JPA CONDO,0
160128400,189400,41341467,1800,JEFFERSON PARK AVE,4,BLDG A UNIT 4 1800 JPA CONDO,0
160128310,172600,41341468,1800,JEFFERSON PARK AVE,31,BLDG A UNIT 31 1800 JPA CONDO,0
160128420,199500,41341469,1800,JEFFERSON PARK AVE,42,BLDG B UNIT 42 JPA CONDO,0
160128410,199500,41341470,1800,JEFFERSON PARK AVE,41,BLDG B UNIT 41 JPA CONDO,0
160128190,199500,41341471,1800,JEFFERSON PARK AVE,19,BLDG A UNIT 19 1800 JPA CONDO,0
160128200,163000,41341472,1800,JEFFERSON PARK AVE,2,BLDG A UNIT 2 1800 JPA CONDO,0
160128300,194900,41341473,1800,JEFFERSON PARK AVE,3,BLDG A UNIT 3 1800 JPA CONDO,0
160128301,199500,41341474,1800,JEFFERSON PARK AVE,30,BLDG A UNIT 30 1800 JPA CONDO,0
160128401,130900,41341475,1800,JEFFERSON PARK AVE,40,BLDG B UNIT 40 JPA CONDO,0
160128100,159700,41341476,1800,JEFFERSON PARK AVE,1,BLDG A UNIT 1 1800 JPA CONDO,0
160128180,199500,41341477,1800,JEFFERSON PARK AVE,18,BLDG A UNIT 18 1800 JPA CONDO,0
160128101,130900,41341478,1800,JEFFERSON PARK AVE,10,BLDG A UNIT 10 1800 JPA CONDO,0
160128110,162900,41341479,1800,JEFFERSON PARK AVE,11,BLDG A UNIT 11 1800 JPA CONDO,0
160128120,199500,41341480,1800,JEFFERSON PARK AVE,12,BLDG A UNIT 12 1800 JPA CONDO,0
160128130,189400,41341481,1800,JEFFERSON PARK AVE,13,BLDG A UNIT 13 1800 JPA CONDO,0
160128520,137800,41341482,1800,JEFFERSON PARK AVE,52,BLDG B UNIT 52 JPA CONDO,0
160128530,146600,41341483,1800,JEFFERSON PARK AVE,53,BLDG B UNIT 53 JPA CONDO,0
160128650,166900,41341484,1800,JEFFERSON PARK AVE,65,BLDG B UNIT 65 JPA CONDO,0
160128660,172500,41341485,1800,JEFFERSON PARK AVE,66,BLDG B UNIT 66 JPA CONDO,0
160128170,194400,41341486,1800,JEFFERSON PARK AVE,17,BLDG A UNIT 17 1800 JPA CONDO,0
160128160,189400,41341487,1800,JEFFERSON PARK AVE,16,BLDG A UNIT 16 1800 JPA CONDO,0
160128150,191100,41341488,1800,JEFFERSON PARK AVE,15,BLDG A UNIT 15 1800 JPA CONDO,0
160128140,189400,41341489,1800,JEFFERSON PARK AVE,14,BLDG A UNIT 14 1800 JPA CONDO,0
160128510,191800,41341490,1800,JEFFERSON PARK AVE,51,BLDG B UNIT 51 JPA CONDO,0
160128201,199500,41341491,1800,JEFFERSON PARK AVE,20,BLDG A UNIT 20 1800 JPA CONDO,0
160128210,199500,41341492,1800,JEFFERSON PARK AVE,21,BLDG A UNIT 21 1800 JPA CONDO,0
160128220,199500,41341493,1800,JEFFERSON PARK AVE,22,BLDG A UNIT 22 1800 JPA CONDO,0
160128000,0,41341494,1800,JEFFERSON PARK AVE,,JPA CONDOS COMMON AREA,72004.68
160128230,200500,41341495,1800,JEFFERSON PARK AVE,23,BLDG A UNIT 23 1800 JPA CONDO,0
160128240,175500,41341496,1800,JEFFERSON PARK AVE,24,BLDG A UNIT 24 1800 JPA CONDO,0
160128501,191800,41341497,1800,JEFFERSON PARK AVE,50,BLDG B UNIT 50 JPA CONDO,0
160128540,199500,41341498,1800,JEFFERSON PARK AVE,54,BLDG B UNIT 54 JPA CONDO,0
160128640,189400,41341499,1800,JEFFERSON PARK AVE,64,BLDG B UNIT 64 JPA CONDO,0
160128670,199500,41341500,1800,JEFFERSON PARK AVE,67,BLDG B UNIT 67 1800 JPA CONDO,0
160128680,199500,41341501,1800,JEFFERSON PARK AVE,68,BLDG B UNIT 68 JPA CONDO,0
160128630,195000,41341502,1800,JEFFERSON PARK AVE,63,BLDG B UNIT 63 JPA CONDO,0
160128550,202100,41341503,1800,JEFFERSON PARK AVE,55,BLDG B UNIT 55 JPA CONDO,0
160128280,126000,41341504,1800,JEFFERSON PARK AVE,28,BLDG A UNIT 28 1800 JPA CONDO,0
160128270,130900,41341505,1800,JEFFERSON PARK AVE,27,BLDG A UNIT 27 1800 JPA CONDO,0
160128260,194900,41341506,1800,JEFFERSON PARK AVE,26,BLDG A UNIT 26 1800 JPA CONDO,0
160128250,189400,41341507,1800,JEFFERSON PARK AVE,25,BLDG A UNIT 25 1800 JPA CONDO,0
160128500,166900,41341508,1800,JEFFERSON PARK AVE,5,BLDG A UNIT 5 1800 JPA CONDO,0
160128560,146500,41341509,1800,JEFFERSON PARK AVE,56,BLDG B UNIT 56 JPA CONDO,0
160128620,147400,41341510,1800,JEFFERSON PARK AVE,62,BLDG B UNIT 62 JPA CONDO,0
160128690,166900,41341511,1800,JEFFERSON PARK AVE,69,BLDG B UNIT 69 JPA CONDO,0
160128320,166900,41341512,1800,JEFFERSON PARK AVE,32,BLDG A UNIT 32 1800 JPA CONDO,0
160128330,199500,41341513,1800,JEFFERSON PARK AVE,33,BLDG A UNIT 33 1800 JPA CONDO,0
160128340,199500,41341514,1800,JEFFERSON PARK AVE,34,BLDG A UNIT 34 1800 JPA CONDO,0
160128720,199500,41341515,1800,JEFFERSON PARK AVE,72,BLDG B UNIT 72 1800 JPA CONDO,0
160128800,199500,41341516,1800,JEFFERSON PARK AVE,A-8,BLDG A UNIT 8 1800 JPA CONDO,0
160128900,166900,41341517,1800,JEFFERSON PARK AVE,A-9,BLDG A UNIT 9 1800 JPA CONDO,0
160128700,199500,41341518,1800,JEFFERSON PARK AVE,7,BLDG A UNIT 7 1800 JPA CONDO,0
160128610,130900,41341519,1800,JEFFERSON PARK AVE,61,BLDG B UNIT 61 JPA CONDO,0
160128570,199500,41341520,1800,JEFFERSON PARK AVE,57,BLDG B UNIT 57 JPA CONDO,0
160128490,190100,41341521,1800,JEFFERSON PARK AVE,49,BLDG B UNIT 49 JPA CONDO,0
160128350,130900,41341522,1800,JEFFERSON PARK AVE,35,BLDG A UNIT 35 1800 JPA CONDO,0
160128390,173300,41341523,1800,JEFFERSON PARK AVE,39,BLDG B UNIT 39 JPA CONDO,0
160128380,194900,41341524,1800,JEFFERSON PARK AVE,38,BLDG B UNIT 38 JPA CONDO,0
160128370,137800,41341525,1800,JEFFERSON PARK AVE,37,BLDG B UNIT 37 JPA CONDO,0
160128360,126000,41341526,1800,JEFFERSON PARK AVE,36,BLDG A UNIT 36 1800 JPA CONDO,0
160128480,166900,41341527,1800,JEFFERSON PARK AVE,48,BLDG B UNIT 48 JPA CONDO,0
160128580,199500,41341528,1800,JEFFERSON PARK AVE,58,BLDG B UNIT 58 JPA CONDO,0
160128601,199500,41341529,1800,JEFFERSON PARK AVE,60,BLDG B UNIT 60 JPA CONDO,0
160128701,172500,41341530,1800,JEFFERSON PARK AVE,70,BLDG B UNIT 70 JPA CONDO,0
160128430,172600,41341531,1800,JEFFERSON PARK AVE,43,BLDG B UNIT 43 JPA CONDO,0
160128440,130900,41341532,1800,JEFFERSON PARK AVE,44,BLDG B UNIT 44 JPA CONDO,0
160128450,215300,41341533,1800,JEFFERSON PARK AVE,45,BLDG B UNIT 45 JPA CONDO,0
160128460,199500,41341534,1800,JEFFERSON PARK AVE,46,BLDG B UNIT 46 JPA CONDO,0
160128470,129700,41341535,1800,JEFFERSON PARK AVE,47,BLDG B UNIT 47 JPA CONDO,0
160128590,199500,41341536,1800,JEFFERSON PARK AVE,59,BLDG B UNIT 59 JPA CONDO,0
160128600,172600,41341537,1800,JEFFERSON PARK AVE,6,BLDG A UNIT 6 1800 JPA CONDO,0
160128710,199500,41341538,1800,JEFFERSON PARK AVE,71,BLDG B UNIT 71 1800 JPA CONDO,0
160130150,194400,41341539,1800,JEFFERSON PARK AVE,87,BLDG C UNIT 87 1800 JPA CONDO,0
160130170,152100,41341540,1800,JEFFERSON PARK AVE,89,BLDG C UNIT 89 1800 JPA CONDO,0
160130101,204900,41341541,1800,JEFFERSON PARK AVE,82,BLDG C UNIT 82 1800 JPA CONDO,0
160130100,194400,41341542,1800,JEFFERSON PARK AVE,73,BLDG C UNIT 73 1800 JPA CONDO,0
160130220,174400,41341543,1800,JEFFERSON PARK AVE,94,BLDG C UNIT 94 1800 JPA CONDO,0
160130400,143900,41341544,1800,JEFFERSON PARK AVE,76,BLDG C UNIT 76 1800 JPA CONDO,0
160130700,174400,41341545,1800,JEFFERSON PARK AVE,79,BLDG C UNIT 79 1800 JPA CONDO,0
160130190,204900,41341546,1800,JEFFERSON PARK AVE,91,BLDG C UNIT 91 1800 JPA CONDO,0
160130200,194400,41341547,1800,JEFFERSON PARK AVE,74,BLDG C UNIT 74 1800 JPA CONDO,0
160130800,174700,41341548,1800,JEFFERSON PARK AVE,80,BLDG C UNIT 80 1800 JPA CONDO,0
160130600,204900,41341549,1800,JEFFERSON PARK AVE,78,BLDG C UNIT 78 1800 JPA CONDO,0
160130210,154600,41341550,1800,JEFFERSON PARK AVE,93,BLDG C UNIT 93 1800 JPA CONDO,0
160130180,155700,41341551,1800,JEFFERSON PARK AVE,90,BLDG C UNIT 90 1800 JPA CONDO,0
160130201,204900,41341552,1800,JEFFERSON PARK AVE,92,BLDG C UNIT 92 1800 JPA CONDO,0
160130500,204900,41341553,1800,JEFFERSON PARK AVE,77,BLDG C UNIT 77 1800 JPA CONDO,0
160130900,204900,41341554,1800,JEFFERSON PARK AVE,81,BLDG C UNIT 81 1800 JPA CONDO,0
160130140,150000,41341555,1800,JEFFERSON PARK AVE,86,BLDG C UNIT 86 1800 JPA CONDO,0
160130130,163000,41341556,1800,JEFFERSON PARK AVE,85,BLDG C UNIT 85 1800 JPA CONDO,0
160130230,204900,41341557,1800,JEFFERSON PARK AVE,95,BLDG C UNIT 95 1800 JPA CONDO,0
160130240,204900,41341558,1800,JEFFERSON PARK AVE,96,BLDG C UNIT 96 1800 JPA CONDO,0
160130300,159000,41341559,1800,JEFFERSON PARK AVE,75,BLDG C UNIT 75 1800 JPA CONDO,0
160129H00,330200,41341560,1800,JEFFERSON PARK AVE,1008,HIGHRISE PNTH F 1800 JPA,0
160129F00,362300,41341561,1800,JEFFERSON PARK AVE,1006,HIGHRISE PNTH D 1800 JPA,0
160129D00,35800,41341562,1800,JEFFERSON PARK AVE,1004,HIGHRISE UNIT 1004 1800 JPA,0
160129G00,384700,41341563,1800,JEFFERSON PARK AVE,1007,HIGHRISE PNTH E 1800 JPA,0
160129J00,385200,41341564,1800,JEFFERSON PARK AVE,1010,HIGHRISE PNTH H 1800 JPA,0
160129999,273600,41341565,1800,JEFFERSON PARK AVE,912,HIGHRISE UNIT 912 1800 JPA,0
160129990,233700,41341566,1800,JEFFERSON PARK AVE,911,HIGHRISE UNIT 911 1800 JPA,0
160129A00,385300,41341567,1800,JEFFERSON PARK AVE,1001,HIGHRISE PNTH A 1800 JPA,0
160129E00,169700,41341568,1800,JEFFERSON PARK AVE,1005,HIGHRISE PNTH C 1800 JPA,0
160129B00,169700,41341569,1800,JEFFERSON PARK AVE,1002,HIGHRISE PNTH B 1800 JPA,0
160129C00,35800,41341570,1800,JEFFERSON PARK AVE,1003,HIGHRISE UNIT 1003 1800 JPA,0
160129980,183800,41341571,1800,JEFFERSON PARK AVE,910,HIGHRISE UNIT 910 1800 JPA,0
160129920,131400,41341572,1800,JEFFERSON PARK AVE,904,HIGHRISE UNIT 904 1800 JPA,0
160129970,189200,41341573,1800,JEFFERSON PARK AVE,909,HIGHRISE UNIT 909 1800 JPA,0
160129960,269900,41341574,1800,JEFFERSON PARK AVE,908,HIGHRISE UNIT 908 1800 JPA,0
160129930,244100,41341575,1800,JEFFERSON PARK AVE,905,HIGHRISE UNIT 905 1800 JPA,0
160129880,229000,41341576,1800,JEFFERSON PARK AVE,812,HIGHRISE UNIT 812 1800 JPA,0
160129810,280100,41341577,1800,JEFFERSON PARK AVE,805,HIGHRISE UNIT 805 1800 JPA,0
160129820,267800,41341578,1800,JEFFERSON PARK AVE,806,HIGHRISE UNIT 806 1800 JPA,0
160129520,212300,41341579,1800,JEFFERSON PARK AVE,512,HIGHRISE UNIT 512 1800 JPA,0
160129510,211800,41341580,1800,JEFFERSON PARK AVE,511,HIGHRISE UNIT 511 1800 JPA,0
160129450,222100,41341581,1800,JEFFERSON PARK AVE,505,HIGHRISE UNIT 505 1800 JPA,0
160129501,163100,41341582,1800,JEFFERSON PARK AVE,510,HIGHRISE UNIT 510 1800 JPA,0
160129500,205900,41341583,1800,JEFFERSON PARK AVE,201,HIGHRISE UNIT 201 1800 JPA,0
160129290,210100,41341584,1800,JEFFERSON PARK AVE,401,HIGHRISE UNIT 401 1800 JPA,0
160129690,345300,41341585,1800,JEFFERSON PARK AVE,705,HIGHRISE UNIT 705 1800 JPA,0
160129460,197900,41341586,1800,JEFFERSON PARK AVE,506,HIGHRISE UNIT 506 1800 JPA,0
160129470,226700,41341587,1800,JEFFERSON PARK AVE,507,HIGHRISE UNIT 507 1800 JPA,0
160129480,225100,41341588,1800,JEFFERSON PARK AVE,508,HIGHRISE UNIT 508 1800 JPA,0
160129490,144500,41341589,1800,JEFFERSON PARK AVE,509,HIGHRISE UNIT 509 1800 JPA,0
160129420,222100,41341590,1800,JEFFERSON PARK AVE,502,HIGHRISE UNIT 502 1800 JPA,0
160129750,246800,41341591,1800,JEFFERSON PARK AVE,711,HIGHRISE UNIT 711 1800 JPA,0
160129410,212300,41341592,1800,JEFFERSON PARK AVE,501,HIGHRISE UNIT 501 1800 JPA,0
160129401,212300,41341593,1800,JEFFERSON PARK AVE,412,HIGHRISE UNIT 412 1800 JPA,0
160129400,194000,41341594,1800,JEFFERSON PARK AVE,112,HIGHRISE UNIT 112 1800 JPA,0
160129910,167700,41341595,1800,JEFFERSON PARK AVE,903,HIGHRISE UNIT 903 1800 JPA,0
160129901,246800,41341596,1800,JEFFERSON PARK AVE,902,HIGHRISE UNIT 902 1800 JPA,0
160129950,200400,41341597,1800,JEFFERSON PARK AVE,907,HIGHRISE UNIT 907 1800 JPA,0
160129940,231000,41341598,1800,JEFFERSON PARK AVE,906,HIGHRISE UNIT 906 1800 JPA,0
160129890,231200,41341599,1800,JEFFERSON PARK AVE,901,HIGHRISE UNIT 901 1800 JPA,0
160129701,221900,41341600,1800,JEFFERSON PARK AVE,706,HIGHRISE UNIT 706 1800 JPA,0
160129320,173500,41341601,1800,JEFFERSON PARK AVE,404,HIGHRISE UNIT 404 1800 JPA,0
160129710,221900,41341602,1800,JEFFERSON PARK AVE,707,HIGHRISE UNIT 707 1800 JPA,0
160129720,177100,41341603,1800,JEFFERSON PARK AVE,708,HIGHRISE UNIT 708 1800 JPA,0
160129730,150800,41341604,1800,JEFFERSON PARK AVE,709,HIGHRISE UNIT 709 1800 JPA,0
160129740,167500,41341605,1800,JEFFERSON PARK AVE,710,HIGHRISE UNIT 710 1800 JPA,0
160129760,222100,41341606,1800,JEFFERSON PARK AVE,712,HIGHRISE UNIT 712 1800 JPA,0
160129830,248900,41341607,1800,JEFFERSON PARK AVE,807,HIGHRISE UNIT 807 1800 JPA,0
160129840,271100,41341608,1800,JEFFERSON PARK AVE,808,HIGHRISE UNIT 808 1800 JPA,0
160129630,215600,41341609,1800,JEFFERSON PARK AVE,611,HIGHRISE UNIT 611 1800 JPA,0
160129850,188200,41341610,1800,JEFFERSON PARK AVE,809,HIGHRISE UNIT 809 1800 JPA,0
160129860,177200,41341611,1800,JEFFERSON PARK AVE,810,HIGHRISE UNIT 810 1800 JPA,0
160129870,228900,41341612,1800,JEFFERSON PARK AVE,811,HIGHRISE UNIT 811 1800 JPA,0
160129330,222100,41341613,1800,JEFFERSON PARK AVE,405,HIGHRISE UNIT 405 1800 JPA,0
160129340,205000,41341614,1800,JEFFERSON PARK AVE,406,HIGHRISE UNIT 406 1800 JPA,0
160129350,211800,41341615,1800,JEFFERSON PARK AVE,407,HIGHRISE UNIT 407 1800 JPA,0
160129360,219500,41341616,1800,JEFFERSON PARK AVE,408,HIGHRISE UNIT 408 1800 JPA,0
160129370,144500,41341617,1800,JEFFERSON PARK AVE,409,HIGHRISE UNIT 409 1800 JPA,0
160129380,163100,41341618,1800,JEFFERSON PARK AVE,410,HIGHRISE UNIT 410 1800 JPA,0
160129390,211800,41341619,1800,JEFFERSON PARK AVE,411,HIGHRISE UNIT 411 1800 JPA,0
160129310,173500,41341620,1800,JEFFERSON PARK AVE,403,HIGHRISE UNIT 403 1800 JPA,0
160129301,222100,41341621,1800,JEFFERSON PARK AVE,402,HIGHRISE UNIT 402 1800 JPA,0
160129250,143400,41341622,1800,JEFFERSON PARK AVE,309,HIGHRISE UNIT 309 1800 JPA,0
160129260,163100,41341623,1800,JEFFERSON PARK AVE,310,HIGHRISE UNIT 310 1800 JPA,0
160129270,205900,41341624,1800,JEFFERSON PARK AVE,311,HIGHRISE UNIT 311 1800 JPA,0
160129280,205900,41341625,1800,JEFFERSON PARK AVE,312,HIGHRISE UNIT 312 1800 JPA,0
160129300,208200,41341626,1800,JEFFERSON PARK AVE,111,HIGHRISE UNIT 111 1800 JPA,0
160129240,250600,41341627,1800,JEFFERSON PARK AVE,308,HIGHRISE UNIT 308 1800 JPA,0
160129230,205900,41341628,1800,JEFFERSON PARK AVE,307,HIGHRISE UNIT 307 1800 JPA,0
160129220,205900,41341629,1800,JEFFERSON PARK AVE,306,HIGHRISE UNIT 306 1800 JPA,0
160129210,215600,41341630,1800,JEFFERSON PARK AVE,305,HIGHRISE UNIT 305 1800 JPA,0
160129201,173500,41341631,1800,JEFFERSON PARK AVE,304,HIGHRISE UNIT 304 1800 JPA,0
160129200,160100,41341632,1800,JEFFERSON PARK AVE,108,HIGHRISE UNIT 108 1800 JPA,0
160129670,128200,41341633,1800,JEFFERSON PARK AVE,703,HIGHRISE UNIT 703 1800 JPA,0
160129800,147300,41341634,1800,JEFFERSON PARK AVE,204,HIGHRISE UNIT 204 1800 JPA,0
160129790,131400,41341635,1800,JEFFERSON PARK AVE,803,HIGHRISE UNIT 803 1800 JPA,0
160129660,275100,41341636,1800,JEFFERSON PARK AVE,702,HIGHRISE UNIT 702 1800 JPA,0
160129140,163100,41341637,1800,JEFFERSON PARK AVE,210,HIGHRISE UNIT 210 1800 JPA,0
160129150,205900,41341638,1800,JEFFERSON PARK AVE,211,HIGHRISE UNIT 211 1800 JPA,0
160129160,205900,41341639,1800,JEFFERSON PARK AVE,212,HIGHRISE UNIT 212 1800 JPA,0
160129170,205900,41341640,1800,JEFFERSON PARK AVE,301,HIGHRISE UNIT 301 1800 JPA,0
160129180,217900,41341641,1800,JEFFERSON PARK AVE,302,HIGHRISE UNIT 302 1800 JPA,0
160129190,167900,41341642,1800,JEFFERSON PARK AVE,303,HIGHRISE UNIT 303 1800 JPA,0
160129130,142300,41341643,1800,JEFFERSON PARK AVE,209,HIGHRISE UNIT 209 1800 JPA,0
160129120,191100,41341644,1800,JEFFERSON PARK AVE,208,HIGHRISE UNIT 208 1800 JPA,0
160129110,205900,41341645,1800,JEFFERSON PARK AVE,207,HIGHRISE UNIT 207 1800 JPA,0
160129101,205900,41341646,1800,JEFFERSON PARK AVE,206,HIGHRISE UNIT 206 1800 JPA,0
160129100,160100,41341647,1800,JEFFERSON PARK AVE,107,HIGHRISE UNIT 107 1800 JPA,0
160129I00,415400,41341648,1800,JEFFERSON PARK AVE,1009,HIGHRISE PNTH G 1800 JPA,0
160129650,236500,41341649,1800,JEFFERSON PARK AVE,701,HIGHRISE UNIT 701 1800 JPA,0
160129680,160600,41341650,1800,JEFFERSON PARK AVE,704,HIGHRISE UNIT 704 1800 JPA,0
160129440,173500,41341651,1800,JEFFERSON PARK AVE,504,HIGHRISE UNIT 504 1800 JPA,0
160129430,171000,41341652,1800,JEFFERSON PARK AVE,503,HIGHRISE UNIT 503 1800 JPA,0
160129780,280200,41341653,1800,JEFFERSON PARK AVE,802,HIGHRISE UNIT 802 1800 JPA,0
160129770,229000,41341654,1800,JEFFERSON PARK AVE,801,HIGHRISE UNIT 801 1800 JPA,0
160129640,215700,41341655,1800,JEFFERSON PARK AVE,612,HIGHRISE UNIT 612 1800 JPA,0
160129530,215700,41341656,1800,JEFFERSON PARK AVE,601,HIGHRISE UNIT 601 1800 JPA,0
160129540,228900,41341657,1800,JEFFERSON PARK AVE,602,HIGHRISE UNIT 602 1800 JPA,0
160129550,180400,41341658,1800,JEFFERSON PARK AVE,603,HIGHRISE UNIT 603 1800 JPA,0
160129580,215600,41341659,1800,JEFFERSON PARK AVE,606,HIGHRISE UNIT 606 1800 JPA,0
160129560,180400,41341660,1800,JEFFERSON PARK AVE,604,HIGHRISE UNIT 604 1800 JPA,0
160129570,225100,41341661,1800,JEFFERSON PARK AVE,605,HIGHRISE UNIT 605 1800 JPA,0
160129801,163600,41341662,1800,JEFFERSON PARK AVE,804,HIGHRISE UNIT 804 1800 JPA,0
160129590,208500,41341663,1800,JEFFERSON PARK AVE,607,HIGHRISE UNIT 607 1800 JPA,0
160129600,175400,41341664,1800,JEFFERSON PARK AVE,202,HIGHRISE UNIT 202 1800 JPA,0
160129601,215600,41341665,1800,JEFFERSON PARK AVE,608,HIGHRISE UNIT 608 1800 JPA,0
160129610,147300,41341666,1800,JEFFERSON PARK AVE,609,HIGHRISE UNIT 609 1800 JPA,0
160129620,169600,41341667,1800,JEFFERSON PARK AVE,610,HIGHRISE UNIT 610 1800 JPA,0
160131900,172500,41341668,1800,JEFFERSON PARK AVE,123,BLDG D UNIT 123 1800 JPA CONDO,0
160130000,0,41341669,1800,JEFFERSON PARK AVE,,1800 JPA CONDO COMMON AREA,0
160131000,0,41341670,1800,JEFFERSON PARK AVE,,BLDG D 1800 JPA CONDO COMMON,0
0700019B0,463700,41341671,0,IVY RD,,LOT 1B UNIV SHOP CEN,10890
0700019A0,835200,41341672,2175,IVY RD,,LOT 1A UNIV SHOP CEN,13503.6
220018000,198900,41341673,403,VALLEY RD EXT,A,UNIT A 403 VALLEY RD CONDO,0
220018100,192200,41341674,403,VALLEY RD EXT,B,UNIT B 403 VALLEY RD CONDO,0
220019100,237900,41341675,405-B,VALLEY RD EXT,,LOT 12 UNIT B 405 VLY RD CONDO,0
220019000,182400,41341676,405-A,VALLEY RD EXT,,LOT 12 UNIT A 405 VLY RD CONDO,0
220020100,237900,41341677,407-B,VALLEY RD EXT,,LOT 13 UNIT B 407 VLY RD CONDO,0
220020000,237900,41341678,407-A,VALLEY RD EXT,A,UNIT A 407 VLY RD COND,43560
40C102100,110000,41341679,0,CEDAR HILL RD,,LOT A BK C SEC 2 THE MEADOWS,0
540137A00,175300,41341680,1001,E MARKET ST,A,UNIT A BLDG 1 THE RANDOLPH,984.456
540137B00,375500,41341681,1001,E MARKET ST,B,UNIT B BLDG 1 THE RANDOLPH,2343.528
540137C00,485500,41341682,1001,E MARKET ST,C,UNIT C BLDG 1 THE RANDOLPH,2326.104
540137D00,496200,41341683,1001,E MARKET ST,D,UNIT D BLDG 1 THE RANDOLPH,2495.988
540137E00,842700,41341684,1001,E MARKET ST,E,UNIT E BLDG 1 THE RANDOLPH,5118.3
540137100,329700,41341685,1001,E MARKET ST,1,UNIT 1 BLDG 2 THE RANDOLPH,958.32
540137200,272900,41341686,1001,E MARKET ST,2,UNIT 2 BLDG 2 THE RANDOLPH,753.588
540137300,382500,41341687,1001,E MARKET ST,3,UNIT 3 BLDG 2 THE RANDOLPH,1102.068
540137400,353700,41341688,1001,E MARKET ST,4,UNIT 4 BLDG 2 THE RANDOLPH,1032.372
540137500,274600,41341689,1001,E MARKET ST,5,UNIT 5 BLDG 2 THE RANDOLPH,757.944
540137600,363600,41341690,1001,E MARKET ST,6,UNIT 6 BLDG 2 THE RANDOLPH,1062.864
540137700,353700,41341691,1001,E MARKET ST,7,UNIT 7 BLDG 2 THE RANDOLPH,1032.372
540137800,274600,41341692,1001,E MARKET ST,8,UNIT 8 BLDG 2 THE RANDOLPH,757.944
540137900,383200,41341693,1001,E MARKET ST,9,UNIT 9 BLDG 2 THE RANDOLPH,1123.848
540137101,288800,41341694,1001,E MARKET ST,10,UNIT 10 BLDG 2 THE RANDOLPH,801.504
540137110,340000,41341695,1001,E MARKET ST,11,UNIT 11 BLDG 2 THE RANDOLPH,993.168
540137120,395500,41341696,210,10TH ST NE,F,UNIT F BLDG 3 THE RANDOLPH,1258.884
540137130,706300,41341697,210,10TH ST NE,G,UNIT G BLDG 3 THE RANDOLPH,2365.308
540137140,497000,41341698,210,10TH ST NE,14,UNIT 14 BLDG 3 THE RANDOLPH,1171.764
540137150,652100,41341699,210,10TH ST NE,15,UNIT 15 BLDG 3 THE RANDOLPH,1528.956
540137160,838700,41341700,210,10TH ST NE,16,UNIT 16 BLDG 3 THE RANDOLPH,1781.604
540137170,421400,41341701,210,10TH ST NE,17,UNIT 17 BLDG 3 THE RANDOLPH,1001.88
540137180,493100,41341702,210,10TH ST NE,18,UNIT 18 BLDG 3 THE RANDOLPH,1158.696
540137190,416200,41341703,210,10TH ST NE,H,UNIT H BLDG 3 THE RANDOLPH,1306.8
540137220,512600,41341704,210,10TH ST NE,22,UNIT 22 BLDG 3 THE RANDOLPH,1171.764
540137230,668400,41341705,210,10TH ST NE,23,UNIT 23 BLDG 3 THE RANDOLPH,1528.956
