RecordID_Int,Acreage,GPIN,IsActive,Legal,ParcelNumber,StreetNumber,StreetName,StateCode,TaxDist,TaxType,Unit,Zone
2486,0.242,10780,1,LOT 3 BK A SEC 2 SUNSET,180015280,2411,SUNSET RD,3.0 Multi-Family,,Taxable,,R-1S
2487,0.267,10709,1,LOT 2 BK A SEC 2 SUNSET,180015290,2409,SUNSET RD,1.0 Residential (Urban),,Taxable,,R-1S
2488,0.167,10344,1,LOT 1 BK B SEC 1 SUNSET,180015300,134,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2489,0.25,10628,1,LOT 1B BK A SEC 2 SUNSET,180015301,2407,SUNSET RD,1.0 Residential (Urban),,Taxable,,R-1S
2490,0.157,10562,1,LOT 1-A BK A SEC 2 SUNSET,180015310,2405,SUNSET RD,1.0 Residential (Urban),,Taxable,,R-1S
2491,0.2,10307,1,LOT 2 BK B SEC 1 SUNSET,180015400,132,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2492,0,10482,1,LOT 1 BK B SEC 2 SUNSET,180015500,2404,SUNSET RD,1.0 Residential (Urban),,Taxable,,R-1S
2493,0.185,10547,1,LOT 2 BK B SEC 2 SUNSET,180015600,2406,SUNSET RD,1.0 Residential (Urban),,Taxable,,R-1S
2494,0.185,10625,1,LOT 3 BK B SEC 2 SUNSET,180015700,2408,SUNSET RD,1.0 Residential (Urban),,Taxable,,R-1S
2495,0.185,10705,1,LOT 4 BK B SEC 2 SUNSET,180015800,2410,SUNSET RD,3.0 Multi-Family,,Taxable,,R-1S
2496,0.208,10778,1,LOT 5 BK B SEC 2 SUNSET,180015900,2412,SUNSET RD,1.0 Residential (Urban),,Taxable,,R-1S
2497,0.163,11378,1,LOT A JEFFERSON PARK,180016000,209,SUNSET AVE,3.0 Multi-Family,,Taxable,,R-1S
2498,1.667,10293,1,1.667 ACRES JEFFERSON PARK,180017000,130,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2499,0.41,11261,1,LOT B JEFFERSON PARK,180017100,207,SUNSET AVE,3.0 Multi-Family,,Taxable,,R-1S
2500,0.488,11167,1,LOT C JEFFERSON PARK,180017200,205,SUNSET AVE,3.0 Multi-Family,,Taxable,,R-1S
2501,0.657,10269,1,LOT 1,180017300,128,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2502,0.267,10162,1,LOT  JEFFERSON PARK,180018000,124,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2503,0.2,10208,1,LOT JEFFERSON PARK,180018100,126,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2504,0.45,10116,1,.44 ACRES JEFFERSON PARK,180019000,120,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2505,0.201,10069,1,PT LOTS 1 & 2 JEFFERSON PARK,180020000,116,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2506,0.256,10016,1,PT LOT 1 BK 1 JEFFERSON PARK,180021000,112,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2507,0.355,9837,1,LOT A BK 1 JEFFERSON PARK,180022000,2303,JEFFERSON PARK AVE,3.0 Multi-Family,,Taxable,,R-2
2508,0.317,10241,1,LOT D JEFFERSON PARK,180022100,110,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2509,0.34,10000,1,LOT B JEFFERSON PARK,180023000,2307,JEFFERSON PARK AVE,3.0 Multi-Family,,Taxable,,R-2
2510,0.453,10104,1,LOT C BK 1 JEFFERSON PARK,180024000,2309,JEFFERSON PARK AVE,1.0 Residential (Urban),,Taxable,,R-2
2511,0.753,10236,1,PT LOT 3 & PAR F BK 1 JEFFERSON PARK,180025000,2401,JEFFERSON PARK AVE,1.0 Residential (Urban),,Taxable,,R-2
2512,0.74,10321,1,PT LOTS 3&4 BK 1 JEFFERSON PK,180026000,2405,JEFFERSON PARK AVE,3.0 Multi-Family,,Taxable,,R-2
2513,0.75,10415,1,PT LOTS 4&5 BK 1 JEFFERSON PK,180027000,2407,JEFFERSON PARK AVE,3.0 Multi-Family,,Taxable,,R-2
2514,0.757,10485,1,PT LOT 5 BK 1 JEFFERSON PARK,180028000,2411,JEFFERSON PARK AVE,1.0 Residential (Urban),,Taxable,,R-2
2515,0.153,10580,1,PT LOT 6 BK 1 JEFFERSON PARK,180029000,2413,JEFFERSON PARK AVE,3.0 Multi-Family,,Taxable,,R-1S
2516,0.268,10641,1,PT LOT 6 BK 1 JEFFERSON PARK,180030000,2415,JEFFERSON PARK AVE,1.0 Residential (Urban),,Taxable,,R-1S
2517,0.508,10764,1,LOT 7B BK 1 JEFFERSON PARK,180031000,2419,JEFFERSON PARK AVE,3.0 Multi-Family,,Taxable,,R-1S
2518,1.09,10704,1,"LOT 7A,PARCEL X&Z BK 1 JEFFERS",180031100,2417,JEFFERSON PARK AVE,3.0 Multi-Family,,Taxable,,R-1S
2519,3.681,10717,1,"LOT 8, 10C & 2.378 AC JEFFERSOK",180032000,2421,JEFFERSON PARK AVE,1.0 Residential (Urban),,Taxable,,R-1S
2520,1.027,10932,1,LOT 9 BK 1 JEFFERSON PARK,180033000,2425,JEFFERSON PARK AVE,1.0 Residential (Urban),,Taxable,,R-1S
2521,0.749,11051,1,LOTS 10A & 10B BK 1 JEFF,180034100,2429,JEFFERSON PARK AVE,1.0 Residential (Urban),,Taxable,,R-1S
2522,0.296,11177,1,LOT 89 FRY SPRINGS TERRACE,180035000,203,SUNSET AVE,1.0 Residential (Urban),01,Taxable,,R-1S
2523,0.35,11175,1,LOT 88 FRY SPRINGS TERRACE,180036000,201,SUNSET AVE,1.0 Residential (Urban),,Taxable,,R-1S
2524,0.448,11168,1,LOT 13  JEFFERSON PK,180037000,105,SUNSET AVE,3.0 Multi-Family,,Taxable,,R-1S
2525,0.25,17487,1,LOT 1 JEFFERSON PARK,180037001,0,SUNSET AVE,1.0 Residential (Urban),,Taxable,,R-1S
2526,0.94,11160,1,LOTS 11 & 12 BK 1 JEFF PK,180038000,2437,JEFFERSON PARK AVE,7.7 Exempt Religious,,Exempt,,R-1S
2527,0.185,11447,1,LOT 1 FRY SPRINGS TERRACE,180039000,100,SUNSET AVE,3.0 Multi-Family,,Taxable,,R-1S
2528,0.185,11452,1,LOT 19 FRY SPRINGS TERRACE,180039100,102,SUNSET AVE,3.0 Multi-Family,,Taxable,,R-1S
2529,0.181,11455,1,LOT 18 FRY SPRINGS TERRACE,180039200,104,SUNSET AVE,3.0 Multi-Family,,Taxable,,R-1S
2530,0.241,11456,1,LOT 17 FRY SPRINGS TERRACE,180039300,106,SUNSET AVE,3.0 Multi-Family,,Taxable,,R-1S
2531,3.18,11530,1,LOT A (3.189 ACRES),180039400,2505,JEFFERSON PARK AVE,7.7 Exempt Religious,,Exempt,,R-1S
2532,0.4,11446,1,LOT 25 JEFFERSON PARK,180040000,2503,BRUNSWICK RD,1.0 Residential (Urban),,Taxable,,R-1
2533,0.3,11609,1,LOT 26 JEFFERSON PARK,180041000,2509,BRUNSWICK RD,1.0 Residential (Urban),,Taxable,,R-1
2534,0.33,11499,1,LOT 24 JEFFERSON PARK,180042000,208,SUNSET AVE,1.0 Residential (Urban),01,Taxable,,R-1
2535,0.261,11606,1,LOT D JEFFERSON PARK,180043000,210,SUNSET AVE,1.0 Residential (Urban),,Taxable,,R-1
2536,0.282,11726,1,LOT 27 JEFFERSON PARK,180044000,2511,BRUNSWICK RD,3.0 Multi-Family,,Taxable,,R-1
2537,0.285,11807,1,LOT 28 JEFFERSON PARK,180045000,2515,BRUNSWICK RD,1.0 Residential (Urban),,Taxable,,R-1
2538,0.227,11843,1,LOT 29 JEFFERSON PARK,180046000,2521,BRUNSWICK RD,1.0 Residential (Urban),,Taxable,,R-1
2539,0.208,11888,1,LOT 29-A JEFFERSON PARK,180047000,2523,BRUNSWICK RD,1.0 Residential (Urban),,Taxable,,R-1
2540,0.29,11659,1,LOT C JEFFERSON PARK,180048000,212,SUNSET AVE,3.0 Multi-Family,,Taxable,,R-1
2541,0.298,11695,1,LOT B JEFFERSON PARK,180048100,216,SUNSET AVE,1.0 Residential (Urban),,Taxable,,R-1
2542,0.278,11697,1,LOT A JEFFERSON PARK,180049000,218,SUNSET AVE,3.0 Multi-Family,,Taxable,,R-1
2543,0.77,11841,1,PT LOT 21 JEFFERSON PARK,180049100,0,JEFFERSON PARK CIR,1.0 Residential (Urban),,Taxable,,R-1
2544,0.352,11899,1,PT LOT 30 JEFFERSON PARK,180050000,2601,JEFFERSON PARK CIR,1.0 Residential (Urban),,Taxable,,R-1
2545,0.274,11912,1,PT LOTS 30 & 31 JEFFERSON PK,180051000,2603,JEFFERSON PARK CIR,1.0 Residential (Urban),01,Taxable,,R-1
2546,0.333,11935,1,PT LOTS 31 & 32 JEFFERSON PARK,180052000,2605,JEFFERSON PARK CIR,1.0 Residential (Urban),,Taxable,,R-1
2547,0.788,11705,1,LOT 20 JEFFERSON PARK,180053000,0,SUNSET AVE,7.7 Exempt Religious,,Exempt,,R-1S
2548,0.244,11978,1,PT LOT 32 JEFFERSON PARK,180054000,2607,JEFFERSON PARK CIR,1.0 Residential (Urban),,Taxable,,R-1
2549,0.26,12186,1,LOT E JEFFERSON PARK,180055000,236,SUNSET AVE,3.0 Multi-Family,,Taxable,,R-1S
2550,0.243,12127,1,LOT F JEFFERSON PARK,180055100,234,SUNSET AVE,1.0 Residential (Urban),,Taxable,,R-1S
2551,0,12070,1,LOT G JEFFERSON PARK,180055200,232,SUNSET AVE,3.0 Multi-Family,,Taxable,,R-1S
2552,0.233,12018,1,LOT H JEFFERSON PARK,180055300,230,SUNSET AVE,1.0 Residential (Urban),,Taxable,,R-1S
2553,0.21,11970,1,LOT I JEFFERSON PARK,180055400,228,SUNSET AVE,1.0 Residential (Urban),,Taxable,,R-1S
2554,0.281,11904,1,LOT J JEFFERSON PARK,180055500,226,SUNSET AVE,1.0 Residential (Urban),,Taxable,,R-1S
2555,0.377,12050,1,LOT 33 JEFFERSON PARK,180056000,2611,JEFFERSON PARK CIR,1.0 Residential (Urban),,Taxable,,R-1
2556,0.381,12170,1,LOT 34 JEFFERSON PARK,180057000,2617,JEFFERSON PARK CIR,3.0 Multi-Family,,Taxable,,R-1
2557,0.374,12271,1,LOT 35 JEFFERSON PARK,180058000,2619,JEFFERSON PARK CIR,1.0 Residential (Urban),,Taxable,,R-1
2558,0.519,12373,1,LOT A JEFFERSON PARK,180059000,2621,JEFFERSON PARK CIR,3.0 Multi-Family,,Taxable,,R-1
2559,0.77,12307,1,LOTS B & C JEFFERSON PARK,180059100,238,SUNSET AVE,3.0 Multi-Family,,Taxable,,R-1S
2560,0.886,12492,1,LOT 37 JEFFERSON PARK,180060000,2625,JEFFERSON PARK CIR,1.0 Residential (Urban),,Taxable,,R-1
2561,0.11,17223,1,,180060100,0,SUNSET AVE,7.3 Exempt Local,,Exempt,,R-1S
2562,0,0,0,RAILROAD LOT,180555000,0,UNKNOWN,8.0 State Corporation Commission,,Taxable,,MLTP
2563,0.371,10057,1,LOT 20 BK C HUNTLEY HALL,18A001000,151,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2564,0.7,10079,1,LOTS 18 & 19 BK C HUNTLEY HALL,18A003000,155,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2565,0.601,10122,1,LOTS 16 & 17 BK C HUNTLEY HALL,18A004000,207,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2566,0.268,10175,1,LOT 15 BK C HUNTLEY HALL,18A006000,211,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2567,0.25,10203,1,LOT 14 BK C HUNTLEY HALL,18A007000,213,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2568,0.233,10233,1,LOT 13 BK C HUNTLEY HALL,18A008000,215,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2569,0.223,10249,1,LOT 12 BK C HUNTLEY HALL,18A009000,217,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2570,0.21,10270,1,LOT 11 BK C HUNTLEY HALL,18A010000,219,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2571,0.202,10289,1,LOT 10 BK C HUNTLEY HALL,18A011000,221,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2572,0.196,10302,1,LOT 9 BK C HUNTLEY HALL,18A012000,223,STRIBLING AVE,3.0 Multi-Family,,Taxable,A&B,R-2
2573,0.286,10342,1,LOT 8 & PT 7 BK C HUNTLEY HALL,18A013000,227,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2574,0.298,10371,1,LOT 6 & PT 7 BK C HUNTLEY HALL,18A016000,229,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2575,0.204,10411,1,LOT 5 BK C HUNTLEY HALL,18A017000,231,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2576,0.209,10426,1,LOT 4 BK C HUNTLEY HALL,18A018000,233,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2577,0.213,10447,1,LOT 3 BK C HUNTLEY HALL,18A019000,235,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2578,0.442,10464,1,LOTS 1 & 2 BK C HUNTLEY HALL,18A020000,237,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2579,0.388,10530,1,LOT A,18A021000,239,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2580,0.279,10502,1,LOT B,18A021100,0,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2581,0.28,10567,1,LOT 5,18A022000,247,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2582,0.3,10595,1,LOT 4,18A022100,249,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2583,0.318,10612,1,LOT 3,18A023000,251,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2584,0.336,10632,1,LOT 2,18A023100,253,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2585,0.349,10660,1,LOT 1,18A023200,255,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2586,0.431,10974,1,LOT 2 TRACT I,18A024000,254,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2587,0.456,11025,1,LOT 1,18A024100,256,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2588,0.371,10936,1,LOT 3,18A024200,252,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2589,11.053,10797,1,11.053 ACRES FRY SPRINGS,18A025000,240,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,MLTP
2590,0.902,10740,1,LOTS 1 & 2 BK B HUNTLEY HALL,18A026000,238,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2591,0.902,10688,1,LOTS 3 & 4 BK B HUNTLEY HALL,18A027000,236,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2592,0.451,10667,1,LOT 5 BK B HUNTLEY HALL,18A028000,234,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2593,0.451,10629,1,LOT 6 BK B HUNTLEY HALL,18A029000,230,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2594,0.451,10607,1,LOT 7 BK B HUNTLEY HALL,18A030000,228,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2595,0.448,10582,1,LOT 8 BK B HUNTLEY HALL,18A031000,226,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2596,0.102,10534,1,REVISED LOT 4 BK A HUNTLEY HALL,18A032000,218,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2597,0.07,10542,1,LOT 3 BK A HUNTLEY HALL,18A032100,220,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2598,0.07,10552,1,LOT 2 BK A HUNTLEY HALL,18A032200,222,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2599,0.103,10564,1,LOT 1 BK A HUNTLEY HALL,18A032300,224,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,R-2
2600,2.43,14198,1,LOT 1A&RESIDUE BK A HUNTLEY HALL,18A033000,214,STRIBLING AVE,3.0 Multi-Family,,Taxable,,PUDH
2601,0.232,10508,1,REVISED LOT 1 BK D HUNTLEY HALL,18A034000,206,STRIBLING AVE,3.0 Multi-Family,,Taxable,A&B,R-2
2602,0.212,10513,1,REVISED LOT 2 BK D HUNTLEY HALL,18A035000,204,STRIBLING AVE,3.0 Multi-Family,,Taxable,A&B,R-2
2603,0.192,10516,1,LOT 3 BK D HUNTLEY HALL,18A036000,202,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2604,0.201,10525,1,LOT 4 BK D HUNTLEY HALL,18A037000,200,STRIBLING AVE,3.0 Multi-Family,,Taxable,,R-2
2605,7.6,11239,1,HUNTLEY COMMON AREA,18A046000,0,STRIBLING AVE,1.0 Residential (Urban),,Taxable,,PUD
2606,0.054,14157,1,LOT 1 PH 1 HUNTLEY,18A051000,201,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2607,0.056,14158,1,LOT 2 PH 1 HUNTLEY,18A052000,203,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2608,0.062,14159,1,LOT 3 PH 1 HUNTLEY,18A053000,205,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2609,0.067,14160,1,LOT 4 PH 1 HUNTLEY,18A054000,207,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2610,0.065,14161,1,LOT 5 PH 1 HUNTLEY,18A055000,209,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2611,0.075,14244,1,LOT 6 PH 1 HUNTLEY,18A056000,211,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2612,0.09,14245,1,LOT 7 PH 1 HUNTLEY,18A057000,213,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2613,0.092,14249,1,LOT 8 PH 1 HUNTLEY,18A058000,215,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2614,0.088,14248,1,LOT 9 PH 1 HUNTLEY,18A059000,217,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2615,0.087,14247,1,LOT 10 PH 1 HUNTLEY,18A060000,219,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2616,0.092,14246,1,LOT 11 PH 1 HUNTLEY,18A061000,221,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2617,0.083,14250,1,LOT 12 PH 1 HUNTLEY,18A062000,223,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2618,0.096,14251,1,LOT 13 PH 1 HUNTLEY,18A063000,225,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2619,0.09,14253,1,LOT 14 PH 1 HUNTLEY,18A064000,227,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2620,0.08,14252,1,LOT 15 PH 1 HUNTLEY,18A065000,229,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2621,0.089,14257,1,LOT 16 PH 1 HUNTLEY,18A066000,231,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2622,0.09,14256,1,LOT 17 PH 1 HUNTLEY,18A067000,233,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2623,0.079,14255,1,LOT 18 PH 1 HUNTLEY,18A068000,235,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2624,0.079,14254,1,LOT 19 PH 1 HUNTLEY,18A069000,237,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2625,0.07,14258,1,LOT 20 PH 1 HUNTLEY,18A070000,239,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2626,0.079,14259,1,LOT 21 PH 1 HUNTLEY,18A071000,241,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2627,0.074,14260,1,LOT 22 PH 1 HUNTLEY,18A072000,243,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2628,0.106,14261,1,LOT 23 PH 1 HUNTLEY,18A073000,245,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2629,0.08,14270,1,LOT 24 PH 1 HUNTLEY,18A074000,247,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2630,0.111,14271,1,LOT 25 PH 1 HUNTLEY,18A075000,249,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2631,0.071,17100,1,LOT 26A PH 1 HUNTLEY,18A076000,251,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2632,0.071,14272,1,LOT 26B PH 1 HUNTLEY,18A076B00,253,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2633,0.067,17101,1,LOT 27A PH 1 HUNTLEY,18A077000,255,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2634,0.067,14273,1,LOT 27B PH 1 HUNTLEY,18A077B00,257,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2635,0.107,14274,1,LOT 28 PH 1 HUNTLEY,18A078000,259,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2636,0.1,14275,1,LOT 29 PH 1 HUNTLEY,18A079000,261,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2637,0.109,14276,1,LOT 30 PH 1 HUNTLEY,18A080000,263,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2638,0.097,14278,1,LOT 31 PH 1 HUNTLEY,18A081000,265,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2639,0.09,14279,1,LOT 32 PH 1 HUNTLEY,18A082000,301,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2640,0.087,14277,1,LOT 33 PH 1 HUNTLEY,18A083000,303,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2641,0.092,14269,1,LOT 34 PH 1 HUNTLEY,18A084000,305,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2642,0.087,14268,1,LOT 35 PH 1 HUNTLEY,18A085000,307,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2643,0.083,14267,1,LOT 36 PH 1 HUNTLEY,18A086000,309,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2644,0.086,14266,1,LOT 37 PH 1 HUNTLEY,18A087000,311,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2645,0.09,14265,1,LOT 38 PH 1 HUNTLEY,18A088000,313,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2646,0.088,14264,1,LOT 39 PH 1 HUNTLEY,18A089000,315,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2647,0.084,14263,1,LOT 40 PH 1 HUNTLEY,18A090000,317,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2648,0.103,14262,1,LOT 41 PH 1 HUNTLEY,18A091000,319,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2649,0.045,14314,1,LOT 42A PH 1 HUNTLEY,18A092000,329,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2650,0.04,17102,1,LOT 42B PH 1 HUNTLEY,18A092B00,331,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2651,0.1,14284,1,LOT 43 PH 1 HUNTLEY,18A093000,330,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2652,0.114,14283,1,LOT 44 PH 1 HUNTLEY,18A094000,328,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2653,0.142,14286,1,LOT 45 PH 1 HUNTLEY,18A095000,326,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2654,0.16,14285,1,LOT 46 PH 1 HUNTLEY,18A096000,324,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2655,0.166,14282,1,LOT 47 PH 1 HUNTLEY,18A097000,322,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2656,0.151,14281,1,LOT 48 PH 1 HUNTLEY,18A098000,320,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2657,0.142,14280,1,LOT 49 PH 1 HUNTLEY,18A099000,318,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2658,0.11,14311,1,LOT 50 PH 1 HUNTLEY,18A100000,316,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2659,0.114,14310,1,LOT 51 PH 1 HUNTLEY,18A101000,314,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2660,0.093,14309,1,LOT 52 PH 1 HUNTLEY,18A102000,312,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2661,0.101,14308,1,LOT 53 PH 1 HUNTLEY,18A103000,310,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2662,0.099,14307,1,LOT 54 PH 1 HUNTLEY,18A104000,308,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2663,0.088,14306,1,LOT 55 PH 1 HUNTLEY,18A105000,306,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2664,0.095,14305,1,LOT 56 PH 1 HUNTLEY,18A106000,304,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2665,0.11,14304,1,LOT 57 PH 1 HUNTLEY,18A107000,300,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2666,0.118,14303,1,LOT 58 PH 1 HUNTLEY,18A108000,254,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2667,0.119,14302,1,LOT 59 PH 1 HUNTLEY,18A109000,250,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2668,0.085,14301,1,LOT 60 PH 1 HUNTLEY,18A110000,246,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2669,0.099,14300,1,LOT 61 PH 1 HUNTLEY,18A111000,244,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2670,0.099,14299,1,LOT 62 PH 1 HUNTLEY,18A112000,242,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2671,0.058,14298,1,LOT 63A PH 1 HUNTLEY,18A113000,240,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2672,0.06,17103,1,LOT 63B PH 1 HUNTLEY,18A113B00,238,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2673,0.06,14297,1,LOT 64 PH 1 HUNTLEY,18A114000,236,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2674,0.063,17104,1,LOT 64B PH 1 HUNTLEY,18A114B00,234,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2675,0.105,14296,1,LOT 65 PH 1 HUNTLEY,18A115000,232,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2676,0.11,14295,1,LOT 66 PH 1 HUNTLEY,18A116000,230,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2677,0.11,14294,1,LOT 67 PH 1 HUNTLEY,18A117000,228,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2678,0.127,14293,1,LOT 68 PH 1 HUNTLEY,18A118000,226,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2679,0.128,14292,1,LOT 69 PH 1 HUNTLEY,18A119000,224,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
2680,0,14291,1,LOT 70 PH 1 HUNTLEY,18A120000,222,HUNTLEY AVE,1.0 Residential (Urban),,Taxable,,PUD
